BARCODE,BARCODE ADDED,BARCODE PRINTED,ITEM NAME,CATEGORY NAME,SKU,HSN,UNIT NAME,ALERT QTY,BRAND NAME,LOT NUMBER,PRICE BEFORE TAX,PRICE AFTER TAX,TAX NAME,TAX VALUE,TAX TYPE,SALES PRICE,OPENING STOCK,CUSTOM BARCODE,SELLER POINTS,ITEM DESCIPTION,DISCOUNT TYPE,DISCOUNT,MRP,PIECE COUNT
,,,ITC FRIES 9 MM 2.5 KG,FROZEN FOOD(VEG),,20041000,PAC,20,ITC,,290,290.12,12,34.8,,350,0,,,,,,500.00,12
,,,ITC FRIES 9 MM 2.5 KG,FROZEN FOOD(VEG),,20041000,PAC,20,ITC,,370,370.12,12,44.4,,350,0,,,,,,500.00,12
,,,ITC FRIES 9 MM 2.5 KG,FROZEN FOOD(VEG),,20041000,PAC,20,ITC,,304,304.12,12,36.48,,300,0,,,,,,500.00,12
,,,ITC GRILLED CHICKEN WINGS 360 G,FROZEN FOOD(NON VEG),,16010000,PAC,20,ITC,,293.89,294.01,12,35.2668,,370,0,,,,,,395.00,12
,,,ITC HARA BHARA KEBAB 210 GM,FROZEN FOOD(VEG),,,PAC,20,ITC,,111.6,111.72,12,13.392,,135,0,,,,,,150.00,12
,,,ITC HARA BHARA KEBAB 230 GM,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,91.51,91.63,12,10.9812,,135,0,,,,,,150.00,12
,,,ITC HASH BROWN PATTY 1.5 KG,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,183,183.12,12,21.96,,320,0,,,,,,450.00,12
,,,ITC HB CHILLI POTATO PATTY 1.5 KG,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,199.5,199.62,12,23.94,,350,0,,,,,,450.00,12
,,,ITC HB CHILLI POTATO PATTY 1.5 KG,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,190.5,190.62,12,22.86,,350,0,,,,,,450.00,12
,,,ITC HERB CHILLI PATTY 1.5 KG,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,211,211.12,12,25.32,,350,0,,,,,,450.00,12
,,,ITC HERB CHILLY PATTY 1.5 KG,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,210,210.12,12,25.2,,350,0,,,,,,450.00,12
,,,ITC HOT AND SPICY CHICKEN PATTY 1.05 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,ITC,,426,426.12,12,51.12,,560,0,,,,,,825.00,12
,,,ITC HOT AND SPICY CHICKEN PATTY 1.050 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,ITC,,409.5,409.62,12,49.14,,560,0,,,,,,825.00,12
,,,ITC HOT AND SPICY CHICKEN PATTY 1.05KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,ITC,,432,432.12,12,51.84,,560,0,,,,,,825.00,12
,,,ITC HOT AND SPICY CHICKEN PATTY 1050 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,ITC,,399,399.12,12,47.88,,560,0,,,,,,825.00,12
,,,ITC JALAPENO POPPER 1 KG,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,272,272.12,12,32.64,,350,0,,,,,,525.00,12
,,,ITC JALAPENO POPPER 1 KG,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,274,274.12,12,32.88,,350,0,,,,,,525.00,12
,,,ITC JALAPENO POPPER 1 KG,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,270,270.12,12,32.4,,350,0,,,,,,525.00,12
,,,ITC LEBANESE FALAFEL KEBAB 1 KG,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,199,199.12,12,23.88,,350,0,,,,,,470.00,12
,,,ITC LEBANESE FALAFEL KEBAB 1 KG,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,208,208.12,12,24.96,,350,0,,,,,,470.00,12
,,,ITC NUGGET 500 GM,FROZEN FOOD(NON VEG),,16010000,PAC,20,ITC,,150,150.12,12,18,,200,0,,,,,,250.00,12
,,,ITC NUGGETS+POPCORN 550 GM,FROZEN FOOD(NON VEG),,16010000,PAC,20,ITC,,198.28,198.4,12,23.7936,,198.28,0,,,,,,198.28,12
,,,ITC PANEER PATTY 1.02 KG,FROZEN FOOD(VEG),,21069090,PAC,20,ITC,,414,414.18,18,74.52,,560,0,,,,,,825.00,12
,,,ITC PANEER PATTY 1.02 KG,FROZEN FOOD(VEG),,21069090,PAC,20,ITC,,412,412.18,18,74.16,,560,0,,,,,,825.00,12
,,,ITC PANEER PATTY 1.02 KG,FROZEN FOOD(VEG),,21069099,PAC,20,ITC,,409,409.18,18,73.62,,560,0,,,,,,825.00,12
,,,ITC PANEER PATTY SQUARE 1.02 KG,FROZEN FOOD(VEG),,21069099,PAC,20,ITC,,372.3,372.48,18,67.014,,560,0,,,,,,825.00,12
,,,ITC PANEER PATTY SQUARE 1.02 KG,FROZEN FOOD(VEG),,21069099,PAC,20,ITC,,387.6,387.78,18,69.768,,560,0,,,,,,825.00,12
,,,ITC PIZZA CHEESE FINGER 1 KG,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,270,270.12,12,32.4,,350,0,,,,,,450.00,12
,,,ITC PIZZA CHEESE FINGER 1 KG,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,273,273.12,12,32.76,,350,0,,,,,,450.00,12
,,,ITC PIZZA CHEESE FINGER 1 KG,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,271,271.12,12,32.52,,350,0,,,,,,450.00,12
,,,ITC PIZZA CHEESE STICKS 1 KG,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,254.81,254.93,12,30.5772,,350,0,,,,,,525.00,12
,,,ITC PIZZA POCKET 0.988 GM,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,270,270.12,12,32.4,,350,0,,,,,,550.00,12
,,,ITC PIZZA POCKET 0.988 GM,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,268,268.12,12,32.16,,350,0,,,,,,550.00,12
,,,ITC PIZZA POCKET 0.988 GM,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,283,283.12,12,33.96,,350,0,,,,,,550.00,12
,,,ITC PIZZA POCKET 340 GM,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,145.08,145.2,12,17.4096,,180,0,,,,,,195.00,12
,,,ITC POTATO KIEV 1 KG,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,235,235.12,12,28.2,,350,0,,,,,,600.00,12
,,,ITC POTATO KIEV 500 GM,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,117.5,117.62,12,14.1,,220,0,,,,,,300.00,12
,,,ITC PRAWNS JUMBO 200 GM,SEA FOOD,,,PAC,20,ITC,,277.77,277.82,5,13.8885,,315,0,,,,,,350.00,12
,,,ITC PRAWNS LARGE 200 GM,SEA FOOD,,,PAC,20,ITC,,218.25,218.37,12,26.19,,250,0,,,,,,275.00,12
,,,ITC PRAWNS MEDIUM 200 GM,SEA FOOD,,,PAC,20,ITC,,190.47,190.52,5,9.5235,,215,0,,,,,,240.00,12
,,,ITC PREMIUM CHICKEN BURGER PATTY 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,ITC,,352,352.12,12,42.24,,460,0,,,,,,600.00,12
,,,ITC PREMIUM CHICKEN BURGER PATTY 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,ITC,,369,369.12,12,44.28,,460,0,,,,,,600.00,12
,,,ITC PREMIUM CHICKEN PATTY 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,ITC,,333,333.12,12,39.96,,460,0,,,,,,600.00,12
,,,ITC PREMIUM CHICKEN PATTY 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,ITC,,325,325.12,12,39,,460,0,,,,,,600.00,12
,,,ITC PUNJABI SAMOSA 0.4 KG,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,81.6,81.72,12,9.792,,140,0,,,,,,350.00,12
,,,ITC PUNJABI SAMOSA 300 GM,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,91.52,91.64,12,10.9824,,135,0,,,,,,150.00,12
,,,ITC PUNJABI SAMOSA 400 GM,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,84,84.12,12,10.08,,140,0,,,,,,350.00,12
,,,ITC PUNJABI SAMOSA 400 GM,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,92,92.12,12,11.04,,140,0,,,,,,350.00,12
,,,ITC SABUDANA ALOO TIKKI 0.320 GM,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,111.6,111.72,12,13.392,,135,0,,,,,,150.00,12
,,,ITC SPICY CHICKEN GRILL PATTY 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,ITC,,290,290.12,12,34.8,,430,0,,,,,,700.00,12
,,,ITC SPICY CHICKEN GRILL PATTY 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,ITC,,297,297.12,12,35.64,,430,0,,,,,,700.00,12
,,,ITC SPICY GRILL PATTY 520 G,FROZEN FOOD(NON VEG),,16010000,PAC,20,ITC,,279.01,279.13,12,33.4812,,345,0,,,,,,375.00,12
,,,ITC VEG ALPHABYTES 495 G,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,122.76,122.88,12,14.7312,,140,0,,,,,,165.00,12
,,,ITC VEG BURGER PATTY 0.430 GM,FROZEN FOOD(VEG),,16010000,PAC,20,ITC,,100.44,100.56,12,12.0528,,125,0,,,,,,135.00,12
,,,ITC VEG BURGER PATTY 1 KG,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,140,140.12,12,16.8,,250,0,,,,,,450.00,12
,,,ITC VEG BURGER PATTY 430 G,FROZEN FOOD(VEG),,16010000,PAC,20,ITC,,100.44,100.56,12,12.0528,,125,0,,,,,,135.00,12
,,,ITC VEG BURGER PATTY 430 G,FROZEN FOOD(VEG),,16010000,PAC,20,ITC,,100.44,100.56,12,12.0528,,125,0,,,,,,0.00,12
,,,ITC VEG BURGER PATTY 430 GM,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,82.36,82.48,12,9.8832,,120,0,,,,,,135.00,12
,,,ITC VEG BURGER PATTY 540 GM,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,152.52,152.64,12,18.3024,,225,0,,,,,,250.00,12
,,,ITC VEG BURGER PATTY REG 1 KG,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,145,145.12,12,17.4,,250,0,,,,,,450.00,12
,,,ITC VEG BURGER PATTY REG 1 KG,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,145,145.12,12,17.4,,250,0,,,,,,450.00,12
,,,ITC VEG BURGER PATTY REGULAR 1 KG,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,154,154.12,12,18.48,,250,0,,,,,,450.00,12
,,,ITC VEG BURGER PATTY SP 1.5 KG,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,230,230.12,12,27.6,,320,0,,,,,,450.00,12
,,,ITC VEG BURGER PATTY SP 1.5 KG,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,216,216.12,12,25.92,,320,0,,,,,,450.00,12
,,,ITC VEG BURGER PATTY SP 1.5 KG,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,229,229.12,12,27.48,,250,0,,,,,,450.00,12
,,,ITC VEG BURGER PATTY SUPER 1.5 KG,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,207,207.12,12,24.84,,320,0,,,,,,450.00,12
,,,ITC VEG JALAPENO POPPER 500 GM,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,192.19,192.31,12,23.0628,,285,0,,,,,,315.00,12
,,,ITC VEG POTATO SHOTS 420 G,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,100.44,100.56,12,12.0528,,120,0,,,,,,135.00,12
,,,ITC VEG POTATO SHOTS 500 GM,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,134.22,134.34,12,16.1064,,200,0,,,,,,220.00,12
,,,ITC VEG POTATO SHOTS 500 GM,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,171.13,171.25,12,20.5356,,210,0,,,,,,230.00,12
,,,ITC VEG PUNJABI SAMOSA 300 GM,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,111.6,111.72,12,13.392,,135,0,,,,,,150.00,12
,,,ITC VEGGIE PIZZA POCKET 0.988 KG,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,251.81,251.93,12,30.2172,,241.93,0,,,,,,241.93,12
,,,ITC VEGGIE PIZZA POCKET 0.988 KG,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,251.94,252.06,12,30.2328,,350,0,,,,,,580.00,12
,,,ITC VEGGIE PIZZA POCKET 0.988 KG,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,242.06,242.18,12,29.0472,,242.06,0,,,,,,242.06,12
,,,ITC VEGGIE PIZZA POCKETS,FROZEN FOOD(VEG),,20049000,PAC,20,ITC,,118.97,119.09,12,14.2764,,175,0,,,,,,195.00,12
,,,G JUS LIKE AMRTSARI CLAW,SEA FOOD,,1604,PAC,20,GADRE,,397.5,397.62,12,47.7,,520,0,,,,,,600.00,12
,,,LD ALMOND STICK NEW 100 ML,GENERAL,,21069099,PCS,20,LONDON DAIRY,,95.34,95.52,18,17.1612,,135,0,,,,,,150.00,12
,,,LD BELGIAN CHOCOLATE STICK NEW 100 ML,GENERAL,,21069099,PCS,20,LONDON DAIRY,,95.34,95.52,18,17.1612,,135,0,,,,,,150.00,12
,,,LD BERRY'S N CREAM NEW 100 ML,GENERAL,,21069099,PCS,20,LONDON DAIRY,,95.34,95.52,18,17.1612,,135,0,,,,,,150.00,12
,,,LD CHOCOLATE ALMOND STICK LITE N 100 ML,GENERAL,,21069099,PCS,20,LONDON DAIRY,,95.34,95.52,18,17.1612,,135,0,,,,,,150.00,12
,,,LD CHOCOLATE BROWNIE DELIGHT TUB 500 ML,GENERAL,,21069099,PCS,20,LONDON DAIRY,,317.8,317.98,18,57.204,,450,0,,,,,,500.00,12
,,,LD CHOCOLATE LITE TUB 500 ML,GENERAL,,21069099,PCS,20,LONDON DAIRY,,317.8,317.98,18,57.204,,450,0,,,,,,500.00,12
,,,LD COOKIES & CREAM TUB 1 LTR,GENERAL,,21069099,PCS,20,LONDON DAIRY,,603.81,603.99,18,108.6858,,855,0,,,,,,950.00,12
,,,LD COOKIES & CREAM TUB NEW 500 ML,GENERAL,,21069099,PCS,20,LONDON DAIRY,,317.8,317.98,18,57.204,,450,0,,,,,,500.00,12
,,,LD DOUBLE CHOCOLATE NEW 1 LTR,GENERAL,,21069099,PCS,20,LONDON DAIRY,,603.81,603.99,18,108.6858,,855,0,,,,,,950.00,12
,,,LD DOUBLE CHOCOLATE NEW 500ML,GENERAL,,21069099,PCS,20,LONDON DAIRY,,317.8,317.98,18,57.204,,450,0,,,,,,500.00,12
,,,LD FIG WALNUT TUB 500 ML,GENERAL,,21050000,PCS,20,LONDON DAIRY,,317.8,317.98,18,57.204,,450,0,,,,,,500.00,12
,,,LD HAZEL NUT STICK NEW 100 ML,GENERAL,,21069099,PCS,20,LONDON DAIRY,,95.34,95.52,18,17.1612,,135,0,,,,,,150.00,12
,,,LD HAZEL NUT TUB 500 ML,GENERAL,,21069099,PCS,20,LONDON DAIRY,,317.8,317.98,18,57.204,,450,0,,,,,,500.00,12
,,,LD KULFI TUB 500 ML,GENERAL,,21069099,PCS,20,LONDON DAIRY,,317.8,317.98,18,57.204,,450,0,,,,,,500.00,12
,,,LD MANGO SORBET STICK 100 ML,GENERAL,,21069099,PCS,20,LONDON DAIRY,,95.34,95.52,18,17.1612,,135,0,,,,,,150.00,12
,,,LD MANGO SORBET TUB 500 ML,GENERAL,,21069099,PCS,20,LONDON DAIRY,,317.8,317.98,18,57.204,,450,0,,,,,,500.00,12
,,,LD MOCHA ALMOND FUDGE 1 LTR,GENERAL,,,PCS,20,LONDON DAIRY,,603.81,603.99,18,108.6858,,855,0,,,,,,950.00,12
,,,LD PRALINE & CREAM TUB 500 ML,GENERAL,,21069099,PCS,20,LONDON DAIRY,,317.8,317.98,18,57.204,,450,0,,,,,,500.00,12
,,,LD PREMIUM VANILLA  1 LTR,GENERAL,,21069099,PCS,20,LONDON DAIRY,,603.81,603.99,18,108.6858,,855,0,,,,,,950.00,12
,,,LD PREMIUM VANILLA TUB 500 ML,GENERAL,,21069099,PCS,20,LONDON DAIRY,,317.8,317.98,18,57.204,,450,0,,,,,,500.00,12
,,,LD RASPBERRY SORBET STICK NEW 100 ML,GENERAL,,21050000,PCS,20,LONDON DAIRY,,95.34,95.52,18,17.1612,,135,0,,,,,,150.00,12
,,,LD SIMPLY STRAWBERRY LD 1 LTR,GENERAL,,21069099,PCS,20,LONDON DAIRY,,603.8,603.98,18,108.684,,855,0,,,,,,950.00,12
,,,LD SIMPLY STRAWBERRY TUB 500 ML,GENERAL,,21069099,PCS,20,LONDON DAIRY,,317.8,317.98,18,57.204,,450,0,,,,,,500.00,12
,,,LD STRAWBERRY CHEESE CAKE TUB 500 ML,GENERAL,,21069099,PCS,20,LONDON DAIRY,,317.8,317.98,18,57.204,,450,0,,,,,,500.00,12
,,,LD TIRAMISU NEW 500 ML,GENERAL,,21069099,PCS,20,LONDON DAIRY,,317.8,317.98,18,57.204,,450,0,,,,,,500.00,12
,,,LD TIRAMISU TUB 1 LTR,GENERAL,,21069099,PCS,20,LONDON DAIRY,,603.82,604,18,108.6876,,855,0,,,,,,950.00,12
,,,LD VANILLA KITE TUB 500 ML,GENERAL,,21069099,PCS,20,LONDON DAIRY,,317.8,317.98,18,57.204,,450,0,,,,,,500.00,12
,,,LD YOGHURT BERRY DELIGHT TUB 500 ML,GENERAL,,21069099,PCS,20,LONDON DAIRY,,317.8,317.98,18,57.204,,450,0,,,,,,500.00,12
,,,LOYKA ALMOND BRITTLES DATES 100 GM,AMBIENT,,18069020,PAC,20,LOYKA,,121.19,121.37,18,21.8142,,190,0,,,,,,220.00,12
,,,LOYKA CHOCO DATES 48 GM,AMBIENT,,18069020,PAC,20,LOYKA,,44.07,44.25,18,7.9326,,70,0,,,,,,80.00,12
,,,MAYONNAISE VEG DELIGHT,AMBIENT,,21039030,PAC,20,FUN FOODS,,62.5,62.62,12,7.5,,120,0,,,,,,150.00,12
,,,MC FRENCH FRIES 6 MM 2.5 KG,FROZEN FOOD(VEG),,20041000,PAC,20,MCCAIN,,107.14,107.26,12,12.8568,,350,0,,,,,,500.00,12
,,,MCC ALOO TIKKI 1.5 KG,FROZEN FOOD(VEG),,20049000,PAC,20,MCCAIN,,216.07,216.19,12,25.9284,,216.07,0,,,,,,400.00,12
,,,MCC ALOO TIKKI 400 GM,FROZEN FOOD(VEG),,20049000,PAC,20,MCCAIN,,65.11,65.23,12,7.8132,,110,0,,,,,,125.00,12
,,,MCC ALOO TIKKI 480 GM,FROZEN FOOD(VEG),,20049000,PAC,20,MCCAIN,,77.13,77.25,12,9.2556,,120,0,,,,,,133.00,12
,,,MCC ALOO TIKKI 480 GM,FROZEN FOOD(VEG),,20049000,PAC,20,MCCAIN,,75.16,75.28,12,9.0192,,91.15,0,,,,,,101.02,12
,,,MCC CHEESE TRIANGLE CORN 540 GM,FROZEN FOOD(VEG),,21069099,PAC,20,MCCAIN,,160.71,160.89,18,28.9278,,220,0,,,,,,300.00,12
,,,MCC CHEESE TRIANGLE JALAPENO 540 GM,FROZEN FOOD(VEG),,21069099,PAC,20,MCCAIN,,160.71,160.89,18,28.9278,,220,0,,,,,,300.00,12
,,,MCC CHEESE TRIANGLE JALAPENO 540 GM,FROZEN FOOD(VEG),,21069099,PAC,20,MCCAIN,,161.53,161.71,18,29.0754,,220,0,,,,,,300.00,12
,,,MCC CHEESE TRIANGLE PIZZA  540 GM,FROZEN FOOD(VEG),,21069099,PAC,20,MCCAIN,,160.71,160.89,18,28.9278,,220,0,,,,,,300.00,12
,,,MCC CHEESE TRIANGLE PIZZA  540 GM,FROZEN FOOD(VEG),,21069099,PAC,20,MCCAIN,,160.71,160.89,18,28.9278,,220,0,,,,,,300.00,12
,,,MCC CHEESE TRIANGLE PIZZA 540 GM,FROZEN FOOD(VEG),,21069099,PAC,20,MCCAIN,,170.4,170.58,18,30.672,,220,0,,,,,,300.00,12
,,,MCC CHEESE TRIANGLE PIZZA 540 GM,FROZEN FOOD(VEG),,21069099,PAC,20,MCCAIN,,161.53,161.71,18,29.0754,,220,0,,,,,,300.00,12
,,,MCC CHEESE TRIANGLES CORN 540 GM,FROZEN FOOD(VEG),,21069099,PAC,20,MCCAIN,,161.52,161.7,18,29.0736,,161.52,0,,,,,,161.52,12
,,,MCC CHEESY PIZZA FINGERS 250 GM,FROZEN FOOD(VEG),,21069099,PAC,20,MCCAIN,,134,134.18,18,24.12,,168.67,0,,,,,,189.76,12
,,,MCC CHEESY PIZZA FINGERS 250 GM,FROZEN FOOD(VEG),,21069099,PAC,20,MCCAIN,,118.21,118.39,18,21.2778,,118.21,0,,,,,,118.21,12
,,,MCC CHEESY PIZZA FINGERS 250 GM,FROZEN FOOD(VEG),,21069099,PAC,20,MCCAIN,,141.94,142.12,18,25.5492,,200,0,,,,,,225.00,12
,,,MCC CHILLI CHEESY NUGGETS 250 GM,FROZEN FOOD(VEG),,20049000,PAC,20,MCCAIN,,89.58,89.7,12,10.7496,,145,0,,,,,,160.00,12
,,,MCC CHILLI CHEESY NUGGETS 400 GM,FROZEN FOOD(VEG),,20049000,PAC,20,MCCAIN,,161.84,161.96,12,19.4208,,161.84,0,,,,,,161.84,12
,,,MCC CHILLI CHEESY NUGGETS 400 GM,FROZEN FOOD(VEG),,20049000,PAC,20,MCCAIN,,169.44,169.56,12,20.3328,,206.26,0,,,,,,227.74,12
,,,MCC CHILLI GARLIC POTATO BITES 200 GM,FROZEN FOOD(VEG),,20049000,PAC,20,MCCAIN,,22.3,22.42,12,2.676,,35,0,,,,,,49.00,12
,,,MCC CHILLI GARLIC POTATO BITES 200 GM,FROZEN FOOD(VEG),,20049000,PAC,20,MCCAIN,,0.02,0.14,12,0.0024,,49,0,,,,,,49.00,12
,,,MCC CHILLI GARLIC POTATO BITES 420 GM,FROZEN FOOD(VEG),,20049000,PAC,20,MCCAIN,,88.17,88.29,12,10.5804,,145,0,,,,,,158.00,12
,,,MCC CHILLI GARLIC POTATO BITES 504 GM,FROZEN FOOD(VEG),,20049000,PAC,20,MCCAIN,,99.99,100.11,12,11.9988,,150,0,,,,,,165.00,12
,,,MCC CHILLI GARLIC POTATO BITES 504 GM,FROZEN FOOD(VEG),,20049000,PAC,20,MCCAIN,,97.54,97.66,12,11.7048,,119.18,0,,,,,,131.10,12
,,,MCC CHILLI GARLIC POTATO POPS 1.5 KG,FROZEN FOOD(VEG),,20049000,PAC,20,MCCAIN,,250,250.12,12,30,,320,0,,,,,,450.00,12
,,,MCC CRINCLE CUT FRIES 11 MM 2.5 KG,FROZEN FOOD(VEG),,20041000,PAC,20,MCCAIN,,312.5,312.62,12,37.5,,400,0,,,,,,480.00,12
,,,MCC CRISPONS 1 KG,FROZEN FOOD(VEG),,20049000,PAC,20,MCCAIN,,196.42,196.54,12,23.5704,,280,0,,,,,,350.00,12
,,,MCC FAVORITA FRENCH FRIES 6 MM 3 KG,FROZEN FOOD(VEG),,20041000,PAC,20,MCCAIN,,267.86,267.98,12,32.1432,,350,0,,,,,,500.00,12
,,,MCC FAVORITA FRENCH FRIES 9 MM 2.5 KG,FROZEN FOOD(VEG),,20041000,PAC,20,MCCAIN,,232.15,232.27,12,27.858,,300,0,,,,,,550.00,12
,,,MCC FAVORITA FRENCH FRIES 9 MM 3 KG,FROZEN FOOD(VEG),,20041000,PAC,20,MCCAIN,,267.86,267.98,12,32.1432,,350,0,,,,,,500.00,12
,,,MCC FF PEPPER CRUNCH 420 GM,FROZEN FOOD(VEG),,20041000,PAC,20,MCCAIN,,89.58,89.7,12,10.7496,,145,0,,,,,,160.00,12
,,,MCC FRENCH FRIES 1.25 KG,FROZEN FOOD(VEG),,20041000,PAC,20,MCCAIN,,194.71,194.83,12,23.3652,,320,0,,,,,,355.00,12
,,,MCC FRENCH FRIES 420 GM,FROZEN FOOD(VEG),,20041000,PAC,20,MCCAIN,,72.35,72.47,12,8.682,,115,0,,,,,,125.00,12
,,,MCC FRENCH FRIES 525 GM,FROZEN FOOD(VEG),,20041000,PAC,20,MCCAIN,,70.49,70.61,12,8.4588,,83.38,0,,,,,,94.75,12
,,,MCC FRENCH FRIES 6 MM REG 2.5 KG,FROZEN FOOD(VEG),,20041000,PAC,20,MCCAIN,,276.79,276.91,12,33.2148,,350,0,,,,,,500.00,12
,,,MCC FRENCH FRIES 9 MM 2.5 KG,FROZEN FOOD(VEG),,20041000,PAC,20,MCCAIN,,267.86,267.98,12,32.1432,,350,0,,,,,,500.00,12
,,,MCC FRENCH FRIES 9 MM REG 2.5 KG,FROZEN FOOD(VEG),,20041000,PAC,20,MCCAIN,,276.79,276.91,12,33.2148,,350,0,,,,,,500.00,12
,,,MCC FRENCH FRIES 9 MM REGULAR 2.5 KG,FROZEN FOOD(VEG),,20041000,PAC,20,MCCAIN,,133.93,134.05,12,16.0716,,350,0,,,,,,500.00,12
,,,MCC FRENCH FRIES REGULAR 6 MM 2.5 KG,FROZEN FOOD(VEG),,20041000,PAC,20,MCCAIN,,267.85,267.97,12,32.142,,350,0,,,,,,500.00,12
,,,MCC FRENCH FRIES REGULAR 9 MM 2.5 KG,FROZEN FOOD(VEG),,20041000,PAC,20,MCCAIN,,267.85,267.97,12,32.142,,350,0,,,,,,500.00,12
,,,MCC HERB CHILLI POTATO PATTY 1.5 KG,FROZEN FOOD(VEG),,20049000,PAC,20,MCCAIN,,224.35,224.47,12,26.922,,320,0,,,,,,450.00,12
,,,MCC MASALA FRIES 1.5 KG,FROZEN FOOD(VEG),,20041000,PAC,20,MCCAIN,,250,250.12,12,30,,360,0,,,,,,500.00,12
,,,MCC MASALA FRIES 1.5 KG,FROZEN FOOD(VEG),,20041000,PAC,20,MCCAIN,,250,250.12,12,30,,360,0,,,,,,500.00,12
,,,MCC MASALA FRIES 420 GM,FROZEN FOOD(VEG),,20041000,PAC,20,MCCAIN,,82.62,82.74,12,9.9144,,101.52,0,,,,,,111.05,12
,,,MCC POPULAR VEG BURGER PATTY 1.2 KG,FROZEN FOOD(VEG),,20049000,PAC,20,MCCAIN,,184.85,184.97,12,22.182,,270,0,,,,,,400.00,12
,,,MCC POPULAR VEG BURGER PATTY 1.2 KG,FROZEN FOOD(VEG),,20049000,PAC,20,MCCAIN,,187.5,187.62,12,22.5,,270,0,,,,,,290.00,12
,,,MCC POTATO CHEESE SHOTS 250 GM,FROZEN FOOD(VEG),,20049000,PAC,20,MCCAIN,,80.25,80.37,12,9.63,,129.91,0,,,,,,143.35,12
,,,MCC POTATO CHEESE SHOTS 400 GM,FROZEN FOOD(VEG),,20049000,PAC,20,MCCAIN,,152.52,152.64,12,18.3024,,152.52,0,,,,,,152.52,12
,,,MCC POTATO CHEESE SHOTZ 1 KG,FROZEN FOOD(VEG),,20041000,PAC,20,MCCAIN,,375.55,375.67,12,45.066,,420,0,,,,,,500.00,12
,,,MCC POTATO CHEESE SHOTZ 1 KG,FROZEN FOOD(VEG),,20049000,PAC,20,MCCAIN,,366.1,366.22,12,43.932,,420,0,,,,,,500.00,12
,,,MCC POTATO CHEESE SHOTZ 400 GM,FROZEN FOOD(VEG),,20049000,PAC,20,MCCAIN,,169.44,169.56,12,20.3328,,206.26,0,,,,,,227.76,12
,,,MCC ROSTI ROUND 1.5 KG,FROZEN FOOD(VEG),,20041000,PAC,20,MCCAIN,,222.68,222.8,12,26.7216,,350,0,,,,,,450.00,12
